adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview
False,"{'id': 347469, 'name': 'Antboy Collection', 'poster_path': '/9jNxEUKe2djpV0A8zanGxlOa26U.jpg', 'backdrop_path': '/mkc6D7FPf2EsZXUVm1BsTSLcLFv.jpg'}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,314285,tt3606698,da,Antboy II: Den røde furies hævn,"The film ' Antboy: Revenge of the Red Fury ' is a sequel to the Danish superhero film Antboy, based on the books by Kenneth Bøgh Andersen. The story is again on the ordinary Danish boy Pelle, who secretly fights crime as a superhero Antboy. In the first film, he made ​​short work of the super villain flea , now tucked away on the local insane clinic."
False,"{'id': 87800, 'name': 'Appleseed Collection', 'poster_path': '/AoM1NzRnSpo6VtIs3wpzKUSObUX.jpg', 'backdrop_path': '/3uFYlHmUZtEGBiwdxtSlphbmfjK.jpg'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",,269650,tt3638012,ja,Appleseed Alpha,"Based on the comic book by the creator of Ghost in the Shell, a young female soldier Deunan and her cyborg partner Briareos survive through the post World War 3 apocalyptic New York in search of human's future hope, the legendary city of Olympus."
False,,0,"[{'id': 18, 'name': 'Drama'}]",,124972,tt1718158,en,Generation Um...,"A drama that follows three adults during a single day in Los Angeles, one filled with sex, drugs, and indecision."
False,"{'id': 37261, 'name': 'The Carry On Collection', 'poster_path': '/2P0HNrYgKDvirV8RCdT1rBSJdbJ.jpg', 'backdrop_path': '/38tF1LJN7ULeZAuAfP7beaPMfcl.jpg'}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",,22937,tt0062782,en,Carry On... Up the Khyber,"Sir Sidney Ruff-Diamond looks after the British outpost near the Khybar pass. Protected by the kilted Third Foot and Mouth regiment, you would think they were safe. But the Khazi of Kalabar has other ideas. He wants all the British dead! But his troops fear the ""skirted-devils""; they are rumoured not to wear anything underneath. Then one is caught with his pants on..."
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,74767,tt0059241,fr,Les Grandes gueules,Hector Valentin (Bourvil) returns to France from Canada when he inherits a small sawmill. He has difficulties restarting the run-down operation which has inefficient workers and is hampered by the dirty tactics of its bigger...
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",http://www.publi-leparisien.fr/switch/,69225,tt1401636,fr,Switch,"In Montreal, the unemployed fashion designer Sophie Malaterre is shown a website, switch.com, where it is possible to switch houses with a stranger for vacation. Sophie seeks an apartment in Paris nearby the Eiffel Tower that belongs to Bénédicte Serteaux and they change apartments. Sophie arrives in Paris on Saturday morning. The next morning, policemen break in the apartment and arrest Sophie while she is having a bath. Detective Damien Forgeat interrogates Sophie believing that she is Bénédicte and she learns that a beheaded body was found in her room and all evidence of her life has been deleted."
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,55225,tt1033631,en,Six Days in June,"The shooting lasted on six tense days in June 1967, but the Six Day War has never really ended. Every crisis that has ripped through this region in the ensuing decades stems from those six fateful days."
False,"{'id': 402457, 'name': 'The Durango Kid', 'poster_path': '/1YHhRuTZNXfSqbKIVnzgmYUcWuG.jpg', 'backdrop_path': '/jAlsk1wTTblMnQAvbbajLZTYr7H.jpg'}",0,"[{'id': 37, 'name': 'Western'}]",,292893,tt0044052,en,Snake River Desperadoes,"Starrett tries to prevent a range war between settlers and the Native Americans. Blue and his fellow scoundrels think they can profit from the bloodshed,but the Durango Kid along with a couple of precocious youngsters put an end to Blue's terrorism."
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",https://www.facebook.com/pages/Bad-Johnson/612081452202527,258805,tt2091325,en,Bad Johnson,"Women are practically throwing themselves at Rich and he can’t seem to control himself. But he continually blames his penis, which seems to have a mind of its own. After ruining yet another promising relationship with Jamie, Rich has finally had enough and wishes his penis would just leave him alone. The next morning, Rich wakes up to find his wish has come true and his johnson is no longer on his body. Even worse, Rich is shocked to discover that his penis has taken human form..."
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,108010,tt0035710,en,Campus Rhythm,"Radio singer Joan Abbott, known as the ""Crunchy-Wunchy Thrush"", does not want to renew her contract with the cereal sponsor, as she wants to go to college. But her guardian, her Uncle Willie signs the contract in order to pay off his own debts.  But this time Joan won't take no for an answer and enrolls under an assumed name.  When Joan goes missing, the radio institutes a search for Joan via a publicity stunt."
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,56268,tt0053696,fr,Le capitan,"Le capitan is a 1960 French-Italian swashbuckler film directed by André Hunebelle and starring Jean Marais, Bourvil, Elsa Martinelli and Lise Delamare. It is based on a novel by Michel Zévaco."
False,"{'id': 279959, 'name': 'The Inbetweeners Collection', 'poster_path': '/a0TY3FKTs1c8GCZ2yxATfZNn98s.jpg', 'backdrop_path': '/7yim7pBz0PfFghRNft7Qy4MSp62.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,242022,tt3097204,en,The Inbetweeners 2,"Neil, Will and Simon receive an invite from Jay to join him in Australia whilst on his gap year, who promises them it’s ”the sex capital of the world”. With their lives now rather dull compared to their hedonistic school days and legendary lads holiday, it’s an offer they can’t refuse. Once again, they put growing up temporarily on-hold, and embark on a backpacking holiday of a lifetime in an awful car, inspired by Peter Andre’s ‘Mysterious Girl’. Will soon finds himself battling with the lads to do something cultural, whilst they focus their attention on drinking, girls, and annoying fellow travelers."
False,"{'id': 59235, 'name': 'Jesse Stone Collection', 'poster_path': '/1HkiRV7NmMJ04bQiVz6oGHTDhjP.jpg', 'backdrop_path': '/hzhvjWY7l8iesSVQSV8BUCCY8Tk.jpg'}",0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",,22555,tt1064884,en,Jesse Stone: Thin Ice,"Jesse Stone and Captain Healy are shot during an unauthorized stake-out in Boston. Meanwhile, a cryptic letter sent from Paradise leads the mother of a kidnapped child to Stone. Though her son was declared dead, she hopes he will reopen the case."
False,,0,"[{'id': 53, 'name': 'Thriller'}]",,36138,tt1282156,fr,Une affaire d'état,"A plane explodes above the Gulf of Guinea. An escort girl is murdered in a Parisian park. Thousands of miles separate these two events, and yet Nora Chahyd, believes there's a connection between them, much to his superiors chagrin. As Nora investigates, getting dangerously close to the powers that be, the murders and betrayals accumulate, and signs point to a state affair at the heart of it all."
False,,0,"[{'id': 18, 'name': 'Drama'}]",,85547,tt1349457,en,Le premier homme,"Based on a novel that Albert Camus was working on when he died, we follow Jacques Comery as he travels back to Algeria in 1957, a place full of childhood memories. The country is split between those wanting to remain a part of France, and those demanding independence. Reminiscences of his mother, his stern grandmother and a young Arab boy come flooding back."
False,,0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,162532,tt0091892,fr,Sarraounia,"On January 2 1899, starting from the French Soudan, a french column under the commandment of the captains Voulet and Chanoine is send against the black Sultan Rabah in what is now the Cameroun. Those captains and their african mercenary troops destroy and kill everything they find on their path. The French autority try to stop them sending orders and a second troop but the captains even kill the emissaries who are reaching them. Sarraounia, queen of the Aznas, have heared about the exactions. Clever in war tactics and in witchcraft, she decides to resist and stop those mad men."
False,,0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",,178606,tt0118805,en,Buud Yam,"In an early 19th century African village, Wend Kuuni - a young man, lives with his adopted family after his mother was killed as a witch. When Pughneere - his adopted sister - becomes ill, the villagers suspect Wend Kuuni. In order to save Pughneere's life (and his own) he must set out on a journey to find a healer. His quest brings him in contact with people around him and is a journey of self-discovery."
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",,56354,tt0065522,en,Captain Nemo and the Underwater City,"Some survivors of a drowning ship are rescued by Captain Nemo and his submarine crew. They are taken to an underwater city, where they may be trapped for the rest of their lives."
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,71320,tt0074238,en,Breaking Point,The Mafia tries to take revenge against a man who testified against them in court.
False,,0,"[{'id': 10751, 'name': 'Family'}]",,81828,tt0110168,en,My Summer Story,"It is now summer in the Parker family; and the usual amount of numerous events are happening in their separate lives. Ralphie is searching for the perfect top to use to beat the school bully with, the Old Man is in battle with their hillbilly neighbors, the Bumpus, while eagerly awaiting the discovery of the perfect fishing spot, and the Mother is attempting to collect all of the pieces of a glass china set at a local movie theater."
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",,275619,tt3677466,en,Age of Tomorrow,"Mankind must fight to survive as Earth is invaded by hostile UFOs bent on destroying the planet. As the epic battle wages on, astronauts sneak aboard the mothership where they discover a portal to the aliens' home world. They manage to alert Earth before they are brutally murdered. Left with no other choice, Earth sends an elite military team of science and combat specialists through the portal where they attempt to stop the invasion from the inside out."
False,,0,"[{'id': 18, 'name': 'Drama'}]",,43877,tt0028021,ja,Naniwa erejî,Ayako becomes the mistress of her boss so she can pay her father's debt and prevent him from going to prison for embezzlement.
False,,0,"[{'id': 18, 'name': 'Drama'}]",,112087,tt0073903,en,The Wild Party,"Loosely based on the Fatty Arbuckle scandal, an aging silent movie comic star tries for a comeback by staging a wild party that turns into a sexual free-for-all. The comic ends up killing his mistress and her latest boyfriend."
False,,0,"[{'id': 37, 'name': 'Western'}]",,292294,tt0050840,en,The Phantom Stagecoach,"A stagecoach is plagued by robberies, but it takes an undercover Wells Fargo agent to discover that a rival company is responsible."
False,,4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,211067,tt2383068,en,The Sacrament,"A fashion photographer is traveling to meet his sister at Eden Parish. Once there, his friends begin to film interviews with the Eden Parish inhabitants, all of whom speak of the commune in glowing terms. However, they soon discover that there is a sinister edge to the commune that belies the seemingly peaceful setting."
False,,15,"[{'id': 10402, 'name': 'Music'}]",,212769,tt1828959,en,Make Your Move,A pair of star-crossed dancers in New York find themselves at the center of a bitter rivalry between their brothers' underground dance clubs.
False,"{'id': 135179, 'name': 'Sin City Collection', 'poster_path': '/aGgHxGVmjssn7lw1ZucY5U2gI8K.jpg', 'backdrop_path': '/qs200GlvLNIQKUns6AIeLcJWtPT.jpg'}",65000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",http://sincity-2.com/,189,tt0458481,en,Sin City: A Dame to Kill For,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,255491,tt2114461,en,Authors Anonymous,"When a dysfunctional group of unpublished writers accept Hannah into their fold, the last thing they expect is her overnight success. Can these lovable misfits achieve their artistic dreams and avoid killing one another in the process?"
False,,0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",,272261,tt0051844,en,The Last Blitzkrieg,"War - In the last days of WW2, a German soldier named Kroner, leads a band of saboteurs on a mission to infiltrate the Allied troops. When his true identity is revealed, Kroner must make a choice; stay true to the Third Reich or to break from all that he has known and lead a ""last blitzkrieg"". -  Van Johnson, Kerwin Mathews, Dick York"
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,213417,tt2479384,en,How to Be a Man,"When former comedian Mark McCarthy is faced with a rare form of cancer, he hires a young, impressionable cameraman to document his crude and comical lessons on what it means to be a man for his unborn son."
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,65210,tt0034732,en,Fingers at the Window,"The City of Chicago is gripped by an Axe Murderer. The streets are empty at night as there has been six murders and six people have been caught, but they are lunatics. Only one person has lived to tell about it and that was Edwina, who is as dumb as a brick. If it were not for Oliver, she would be number seven. When there is a second attempt on Edwina, Oliver figures that the crimes are not random and that someone is hypnotizing these people to do his bidding, but the police and Edwina are skeptical."
False,,11000000,"[{'id': 18, 'name': 'Drama'}]",,249164,tt1355630,en,If I Stay,"Based on Gayle Forman's novel of the same name. ""If I Stay"" is the story of the gifted classical musician Mia and her boyfriend, Adam, an up and coming indie-rock star. Torn between two paths in life, her art or her relationship, Mia is forced to make an even starker choice between life and death when she is caught in a fatal car accident with her family one snowy morning in Oregon."
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,33209,tt0440751,en,WWE: The Rise & Fall of ECW,"ECW: Extreme Championship Wrestling redefined professional wrestling in the '90s with a reckless, brutal, death-defying, and often bloody style that came to be known as ""hardcore."" It attracted a rabid, cult-like following that is still going strong today."
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,257377,tt0054750,en,A Circle of Deception,"Unbeknownst to him, a soldier is sent on a doomed mission because of the high likelihood of him divulging secrets if captured and tortured."
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,86997,tt0075143,ar,الرسالة‎,"The story of prophet ""Muhammad"" and the delivery of the message of God ""Allah""."
False,,0,"[{'id': 18, 'name': 'Drama'}]",,122698,tt0056818,en,All the Way Home,"In the early 1900's Tennessee, a loving family undergoes the shock of the father's sudden, accidental death. The widow and her young son must endure the heartache of life following the tragedy, but slowly rise up from the ashes to face the hope of renewed life."
False,,0,[],,358199,tt0173629,en,All the Way Home,A wife and mother in 1915 Tennessee copes with the loss of her husband and the necessity of raising their children alone.
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,290274,tt0073386,en,"Mies, joka ei osannut sanoa ei","Young priest returns from America to work in an old Helsinki neighbourhood with idyllic wooden houses. The shy but handsome bachelor is assigned the duty of marriage counseling but is soon overwhelmed by the ladies' romantic interest directed at himself. Trying to please everybody, he also creates confusion by taking both sides in the issue of whether to preserve the neighbourhood or to go along with the modernisation plans offered by property developers."
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",http://www.theotherfwordmovie.com/,75785,tt1790867,en,The Other F Word,"What happens when a generation's ultimate anti-authoritarians — punk rockers — become society's ultimate authorities — dad's? With a large chorus of Punk Rock's leading men — Blink-182's Mark Hoppus, Red Hot Chili Peppers' Flea, Rise Against's Tim McIlrath — The Other F Word follows Jim Lindberg, 20-year veteran of skate punk band, Pennywise, on his hysterical and moving journey from belting his band's anthem, 'Fuck Authority', to embracing his ultimately pivotal authoritarian role in mid-life, fatherhood."
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,123561,tt0945365,ja,Kurosawa Akira kara no messêji: Utsukushii eiga o,A Documentary in 10 parts covering the film making of Kurosawa around the theme of making the perfect movie or as he says: A Beautiful Movie.
False,,0,"[{'id': 18, 'name': 'Drama'}]",,95372,tt0195402,zh,萬家燈火,"This tale of familial warfare and sacrifice takes place in hard-pressed Shanghai at the end of the 1940s. Hu Zhiqing can barely support his wife and children, and his situation is worsened by the unexpected arrival of his mother, brother and sister-in-law. When he is fired by his unscrupulous boss, the whole family becomes embroiled in one emotional/economic struggle after another."
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,265010,tt2517658,en,The Canal,"Film archivist David and his wife are perfectly happy or so he believes. When a looming secret shatters their marriage at the same time as a turn-of-the-century film reel he is studying reveals their house to be the site of a 1902 multiple-murder, David begins to unravel, and the house’s eerie history threatens to repeat itself. Dripping with tension and chilling to the core, this visceral Irish ghost story is a visually arresting and genuinely shocking journey into the darkness within."
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,157823,tt2043933,en,Night Moves,The story about three radical environmentalists coming together to execute the most intense protest of their lives: the explosion of a hydroelectric dam.
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,31937,tt0063636,en,The Split,A group of thieves attempt a daring robbery of a football stadium.
False,,0,[],http://foreignlettersthemovie.com,176069,tt1492841,en,Foreign Letters,"A bittersweet coming-of-age film, Foreign Letters is itself a love letter to the unshakeable bond between friends. Set in the pre-email era of the 1980s, young Ellie, newly arrived to the US from Israel, anxiously waits for letters from her best friend back home. Suffering from homesickness, language difficulties and rejection at school, life brightens when she meets Thuy, a Vietnamese refugee her age. As the two bond and become inseparable, they eventually hurt each other, and Ellie must find a way to restore their trust. Based on director Ela Thier's personal immigration experience, Foreign Letters is a film about poverty, prejudice, shame, and the healing power of friendship."
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,85765,tt0062751,en,Boom!,"Explores the confrontation between the woman who has everything, including emptiness, and a penniless poet who has nothing but the ability to fill a wealthy woman's needs."
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.avalonthefilm.com/,82760,tt1826593,sv,Avalon,"Janne, a 60 year old party promoter is arranging a nightclub at the annual tennis week in the small coastal town of Båstad, where he also teams up with his older sister Jackie. But an accident turns his life upside down and forced by the people around him, he desperately seeks a way out."
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",,44022,tt0048983,en,Bandido!,"American arms dealer Kennedy hopes to make a killing by selling to the ""regulares"" in the 1916 Mexican revolution. American mercenary Wilson favors the rebel faction headed by Escobar, and they plot to hijack Kennedy's arms; but Wilson also has his eye on Kennedy's wife. Raids, counter-raids, and escapes follow in a veritable hail of bullets."
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",,32142,tt0065451,en,Barquero,"Jake Remy leads a gang of outlaw cutthroats making their escape toward Mexico from a successful robbery. Barring their way is a river--crossable only by means of a ferry barge. The barge operator, Travis, refuses to be bullied into providing transport for the gang and escapes across river with most of the local populace--leaving Remy and his gang behind, desperately seeking a way across. A river-wide stand-off begins between the gang and the townspeople, both groups of which have left people on the wrong side of the river."
False,,0,[],,360380,tt0800238,en,Beslan: Three Days in September,"In September 2004, Chechen rebels occupied a school in the small Russian city of Beslan, taking some 1,200 people-most of them children-hostage. At the end of three days, over 330 were dead."
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",http://www.proxythemovie.com/,211065,tt2191888,en,Proxy,"While walking home from her latest OB appointment, a very pregnant Esther Woodhouse is brutally attacked and disfigured by a hooded assailant. This horrible event seems to be a blessing in disguise when Esther finds consolation in a support group. Her life of sadness and solitude is opened up to friendship, understanding, and even acceptance. However, friendship and understanding can be very dangerous things when accepted by the wrong people."
False,,0,"[{'id': 18, 'name': 'Drama'}]",,297677,tt1029154,es,El Resultado del Amor,"Mabel lives on a slum. Does work as a clown at children's parties and as a prostitute. At 20 crosses paths with Martin, a lawyer just shy of 40. He has divorced his wife and left the law firm he was working on. Buys a trailer and goes to live in it.  Advertising for a car wash dressed as a bird he meets Mabel and they fell in love. Later she finds out she's living with HIV.  From that moment on, Martin's love will help Mabel fight her battles with death."
False,,0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",,198460,tt0092688,ru,Борис Годунов,"Praised for its fine photography and production design if not its narrative, Sergei Bondarchuk directed this adaptation of the tale by Alexander Pushkin. Boris Godunov came to the Czarist throne at the end of the 16th century, after the original heir to Ivan the Terrible had died. At first, things went well for Godunov (played by Bondarchuk), but when the Russian people began to believe he had killed Ivan the Terrible's son in order to gain the throne, an alliance sprang up against the new Czar. Events continued to spin out of control as a young monk was presented as the son Godunov had supposedly killed. Now he was openly accused of failing an assassination attempt, which seems to be even worse than succeeding. In addition to these woes, Boris Godunov began to suffer serious health problems. So much for the joys of kingship."
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,76329,tt0069815,fr,La Bonne année,"Gangster (Lino Ventura) with his accomplice (Charles Gérard), prepares to take part in the ""first psychological hold-up in the history of crime"". Next door to the jewellers of Van Cleef &amp; Arpels, on the Croisette, in Cannes, the find the shop of a beautiful antiques dealer (Françoise Fabian) who befriends the group.  The driver and the antiques dealer fall in love. He is friendly but unrefined, she is cultivated and independent, but discovers that talking with Simon shows up her vanity, and she desires a simple and clean love. The hold-up which had been planned for a long time by the driver is shown to be more sophisticated than his methods of seduction."
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,209244,tt1545754,en,Are You Here,"When Steve Dallas, a womanizing local weatherman, hears that his off-the-grid best friend Ben Baker has lost his estranged father, the two return to Ben's childhood home. Once there, they discover Ben has inherited the family fortune, and the ill-equipped duo must battle Ben's formidable sister and deal with his father's gorgeous 25-year old widow."
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,41810,tt0099017,en,Alligator Eyes,"Three young New York men decide to travel South for a few days away from the Big Apple. They pick up a beautiful, mysterious young sight less woman with a strange and unsettling past. All three are captivated and fascinated by her, but can she be trusted?"
False,,0,[],,203245,tt0054753,en,The Clown and The Kid,"The Clown and the Kid is a 1961 film. When Moko the Clown (Don Keefer) passes away, his newly orphaned son Shawn (Michael McGreevey) takes up with mysterious wanderer Peter (John Lupton), and the two strangers become close friends and partners until a closely guarded secret rips them apart."
False,,0,"[{'id': 18, 'name': 'Drama'}]",,197696,tt2758890,en,Welcome to New York,"Fiction inspired from the story of the rise and the fall of french politician and former head of the International Monetary Fund, Dominique Strauss-Kahn."
False,,7000000,"[{'id': 18, 'name': 'Drama'}]",,221902,tt2737050,fr,"Deux jours, une nuit",Sandra is a young woman who has only one weekend to convince her colleagues they must give up their bonuses in order for her to keep her job — not an easy task in this economy.
False,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",,257668,tt2901962,fi,Kummeli V,"Four stories about Finnish life intersect. In the first story, the ex- bassist Tom makes a mistake. He calls the old band mate, drum artist Monkki Mähönen renovation of this property to the wife 's summer home. The story starts to get ""kauhuelokuvamaisia​​"" features the Monkki and the lady of the house Stina on a collision course. The following story wannabee - motorcycle gang and its leader Jouni humiliated in the village shop. Jouni decides to avenge the humiliation robbing trade. He is a tough movie freak and draws its revenge plan inspired by the famous action movies. In the third story of the journey of the yellow press, the early days of the sixties to mid. During the film has become known for bad behavior Helsinki fantasy and sci-fi director Kurt von ""Kurre"" Riikonen, which rises at the center of the fourth story."
False,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,29705,tt0027131,en,The Tunnel,An engineer (Richard Dix) leads the building of a trans-Atlantic tunnel linking Britain and the United States.
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.kaybedenlerkulubufilm.com/,60228,tt1808223,tr,Kaybedenler Kulübü,"Kaan and Mete, co-hosts of a mid 1990s radio show called Kaybedenler Kulübü (Losers' Club), struggle to deal with their daily lives after their show becomes an instant hit. Kaan meets Zeynep, the girl of his dreams, but their relationship comes under pressure as the show continues to stir controversy and attract fans from every segment of Istanbul society."
False,,0,"[{'id': 27, 'name': 'Horror'}]",https://vimeo.com/82920243,259761,tt3605002,en,Lights Out,"A woman prepares for bed, but realizes that something may be lurking in the shadows."
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}]",,56702,tt0061140,en,The Undertaker and His Pals,"A cult black-comedy about an undertaker whom befriends a pair of motorcycle-riding, knife-wielding, psycho restaurant owners who kill people for body parts to use in their (gulp!) blue-plate daily specials. Business for the undertaker and cheap meat for the restaurant owners, sounds like a merger made in hell! Lunch anyone?"
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,297167,tt3330828,en,2AM: The Smiling Man,"While walking home late one night, a man notices another man walking as well. Only this man has an eerie smile. What are his intentions?"
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,288427,tt1852805,en,How the Myth Was Made: A Study of Robert Flaherty's Man of Aran,"American documentary film-maker George C. Stoney visits the Aran Islands to try and unravel some of the myths surrounding a film that had engrossed him as a youngster - Robert Flaherty's famous documentary ""Man of Aran"" released in 1934."
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,245184,tt0123920,sk,"Ja milujem,  ty miluješ","The drama called I Love, You Love was made in 1980 but because of the absurd ideological ban, the film entered cinemas nine years later. Pišta is an unmarried man who works at a freight wagon which carries letters and parcels. Alcohol helps him to overcome his handicap of being short and not good-looking. He wishes he had a woman, but the woman he really wants, ageing Viera who reloads the cargoes, has a soft spot for another man. So, Pišta has nobody and nothing, except for senile mother who sometimes fails to recognize him. The film received Silver Bear for Best Director at the International Film Festival in Berlin."
False,,0,[],,83310,tt0336618,en,"If Footmen Tire You, What Will Horses Do?","Based on the preachings of Reverend Estus W. Pirkle, this film warns what will happen to America if the citizens do not give up their depraved ways and turn to God and Jesus for salvation. Communist infiltrators, the ""footmen"", will pave the way for an all out invasion by weakening our will through TV, dance, rock music and alcohol. Once the invasion begins, the new Communist government will proceed to round up all Christians, and either execute them or force them to undergo re-education. Only by putting their faith in the bible where it belongs, says Rev. Pirkle, can America resist the coming Red Menace."
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,98355,tt0079936,en,The Space Movie,1969's Apollo 11 mission to the moon is highlighted in this tribute to the history of the United States' space program.
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,220289,tt2866360,en,Coherence,"On the night a comet is passing near Earth, eight friends at a dinner party experience a troubling chain of reality bending events. When the power goes out, they discover that the only house on the street left with power also holds many secrets."
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,202125,tt0021780,en,Just A Gigolo,A playboy pretends to be a paid escort in order to court--and test the moral character of--a young British socialite. Comedy.
False,,0,"[{'id': 18, 'name': 'Drama'}]",,262357,tt2515164,en,Redwood Highway,"Marie, a reluctant resident of a retirement community in Southern Oregon, decides to walk 80 miles down the Redwood Highway to see the ocean for the first time in 45 years."
False,"{'id': 413661, 'name': 'Charlie Chan (Sidney Toler) Collection', 'poster_path': '/y0xWQpLRattvypZXF5ZiuipsD2U.jpg', 'backdrop_path': None}",0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,38467,tt0038056,en,The Scarlet Clue,Chinese sleuth Charlie Chan (Sidney Toler) discovers a scheme for the theft of government radar plans while investigating several murders.
False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.abirdersguidetoeverything.com/,174326,tt1582465,en,A Birder's Guide to Everything,"David Portnoy, a 15-year-old birding fanatic, thinks that he's made the discovery of a lifetime. So, on the eve of his father's remarriage, he escapes on an epic road trip with his best friends to solidify their place in birding history."
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,91207,tt0103282,en,A Woman's Tale,"Uplifting and intimate look at the last days of an elderly cancer victim. The film is even more relevant as it was written specifically for the lead actress, Sheila Florance, who was in fact dying of cancer as she created what is essentially a self-portrait."
False,,0,"[{'id': 9648, 'name': 'Mystery'}]",,127812,tt0029884,en,Arsène Lupin Returns,A reformed jewel thief helps detectives track down a criminal.
